patient_id,path,dice,iou,sensitivity,specificity,precision,hd95,is_empty,pred_area,gt_area,hallucinated
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0008-00066.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0008-00067.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0008-00068.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0008-00069.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0008-00070.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0008-00071.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0008-00072.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00001.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00002.jpg,5.455537133158828e-10,5.455537133158828e-10,1.0,0.963468611240387,5.455537133158828e-10,,True,1833.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00004.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00005.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00013.jpg,9.43396205599356e-09,9.43396205599356e-09,1.0,0.9978874325752258,9.43396205599356e-09,,True,106.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00020.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00021.jpg,8.59845250555935e-10,8.59845250555935e-10,1.0,0.9768216013908386,8.59845250555935e-10,,True,1163.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0009-00022.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00001.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00002.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00004.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00005.jpg,1.1904761620940008e-08,1.1904761620940008e-08,1.0,0.9983258843421936,1.1904761620940008e-08,,True,84.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00006.jpg,7.142856617292638e-08,7.142856617292638e-08,1.0,0.9997209906578064,7.142856617292638e-08,,True,14.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00013.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00020.jpg,1.9607842460800384e-08,1.9607842460800384e-08,1.0,0.9989835619926452,1.9607842460800384e-08,,True,51.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00021.jpg,1.6891892329340406e-09,1.6891892329340406e-09,1.0,0.9882015585899352,1.6891892329340406e-09,,True,592.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0010-00022.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00001.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00002.jpg,5.988023965564081e-10,5.988023965564081e-10,1.0,0.9667171835899352,5.988023965564081e-10,,True,1670.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00004.jpg,4.0650407484577045e-09,4.0650407484577045e-09,1.0,0.995097279548645,4.0650407484577045e-09,,True,246.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00005.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00011.jpg,8.547008434334202e-09,8.547008434334202e-09,1.0,0.997668206691742,8.547008434334202e-09,,True,117.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00012.jpg,1.1235955277300036e-08,1.1235955277300036e-08,1.0,0.9982262253761292,1.1235955277300036e-08,,True,89.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00013.jpg,1.0204082023790306e-08,1.0204082023790306e-08,1.0,0.998046875,1.0204082023790306e-08,,True,98.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00020.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00021.jpg,6.711409206161534e-10,6.711409206161534e-10,1.0,0.970304548740387,6.711409206161534e-10,,True,1490.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0011-00022.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00001.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00002.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00004.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00005.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00006.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00007.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00008.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00009.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00010.jpg,3.184713381898518e-09,3.184713381898518e-09,1.0,0.993742048740387,3.184713381898518e-09,,True,314.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00011.jpg,5.050504903181263e-09,5.050504903181263e-09,1.0,0.9960538744926452,5.050504903181263e-09,,True,198.0,0.0,True
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00020.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00021.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00022.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00023.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00024.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#5,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#5\input\IMG-0012-00025.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00001.jpg,7.692307235629414e-08,7.692307235629414e-08,1.0,0.9997408986091614,7.692307235629414e-08,,True,13.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00002.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00004.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00005.jpg,3.333333253863202e-08,3.333333253863202e-08,1.0,0.999402105808258,3.333333253863202e-08,,True,30.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00006.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00007.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00008.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00013.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00019.jpg,1.841620633769025e-09,1.841620633769025e-09,1.0,0.9891781210899352,1.841620633769025e-09,,True,543.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0001-00020.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00001.jpg,2.9069766593892155e-09,2.9069766593892155e-09,1.0,0.993144154548645,2.9069766593892155e-09,,True,344.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00002.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00003.jpg,3.448275887052432e-09,3.448275887052432e-09,1.0,0.9942203164100648,3.448275887052432e-09,,True,290.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00004.jpg,2.8653295292002667e-09,2.8653295292002667e-09,1.0,0.9930444955825806,2.8653295292002667e-09,,True,349.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00005.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00010.jpg,6.666666507726404e-08,6.666666507726404e-08,1.0,0.9997010231018066,6.666666507726404e-08,,True,15.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00012.jpg,8.333332601750953e-08,8.333332601750953e-08,1.0,0.9997608661651612,8.333332601750953e-08,,True,12.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00013.jpg,2.1645021330840564e-09,2.1645021330840564e-09,1.0,0.9907923936843872,2.1645021330840564e-09,,True,462.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00014.jpg,1.3966480194582687e-09,1.3966480194582687e-09,1.0,0.985730230808258,1.3966480194582687e-09,,True,716.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00016.jpg,2.3809523241880012e-08,2.3809523241880012e-08,1.0,0.9991629719734192,2.3809523241880012e-08,,True,42.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00017.jpg,5.3475934791435975e-09,5.3475934791435975e-09,1.0,0.9962731003761292,5.3475934791435975e-09,,True,187.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00018.jpg,3.0674847106837433e-09,3.0674847106837433e-09,1.0,0.9935028553009032,3.0674847106837433e-09,,True,326.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0002-00020.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00001.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00002.jpg,5.6818181271012236e-09,5.6818181271012236e-09,1.0,0.996492326259613,5.6818181271012236e-09,,True,176.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00004.jpg,1.3812154753267691e-09,1.3812154753267691e-09,1.0,0.985570788383484,1.3812154753267691e-09,,True,724.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00005.jpg,5.851374940135655e-10,5.851374940135655e-10,1.0,0.9659398794174194,5.851374940135655e-10,,True,1709.0,0.0,True
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00010.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00013.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#6,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#6\input\IMG-0003-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
